age,fnlwgt,hours-per-week,race
19,256979,35,0
64,47298,60,0
44,125461,60,0
21,209955,48,0
33,182246,40,0
63,76860,40,2
44,91949,40,1
44,136986,35,0
28,183445,70,0
24,130741,40,0
20,191878,20,1
21,233923,24,0
20,48121,40,0
21,304302,40,3
34,284703,52,1
17,401198,15,0
35,243357,40,1
26,32276,40,0
35,110538,70,0
25,257310,40,0
27,411950,40,0
52,392668,40,0
43,52498,50,0
36,223433,50,0
37,87076,40,0
58,224854,40,0
25,193379,45,0
54,98436,40,0
42,116632,60,0
65,210381,65,0
44,90688,45,2
61,229744,40,0
29,59732,40,3
34,192900,40,0
24,90046,40,0
40,272960,42,0
42,152071,60,0
50,301583,40,0
18,171964,20,0
49,315984,40,0
38,241962,40,0
41,131591,45,1
70,207938,5,0
51,53197,40,0
24,121023,40,0
57,287229,48,0
22,163911,20,0
31,191834,40,0
28,204734,40,0
45,220978,50,0
39,365739,40,0
26,50103,40,0
38,283293,40,1
38,194534,60,1
19,263338,20,0
36,504871,40,0
30,348592,44,0
28,173944,40,0
53,226135,40,1
32,172375,38,0
57,127728,60,0
47,347025,40,0
36,191335,56,0
21,247779,38,0
25,262664,40,0
37,95855,40,0
31,74501,30,0
43,245317,50,0
61,29059,25,0
56,200316,35,0
35,198341,40,2
59,100453,38,1
44,343190,55,0
47,235683,40,0
44,83237,55,0
64,88470,40,0
26,198801,45,0
53,168107,40,0
50,196193,40,0
30,205418,20,0
46,695411,44,0
45,139268,50,0
44,192771,40,0
59,122390,48,0
65,184965,40,0
23,180837,40,1
33,159548,38,1
34,110554,35,0
38,103474,40,0
62,178249,35,0
21,138768,40,0
41,321824,8,0
35,244803,40,0
62,206063,45,0
53,167651,40,0
69,163689,16,0
19,45546,16,0
47,420986,40,0
52,68015,90,0
54,175594,40,0
58,148673,10,0
30,206322,73,0
39,272338,25,0
73,105886,75,0
64,312498,40,0
32,177675,40,0
51,152810,40,0
57,319122,40,0
25,212304,40,0
53,208321,40,1
39,240841,25,0
49,208978,16,0
23,442359,40,0
28,198197,55,0
46,261059,50,0
40,72791,40,1
24,275395,50,0
20,195767,40,0
50,462966,8,0
24,265434,40,0
35,31269,40,0
33,246291,46,0
54,128378,40,0
35,231180,45,0
31,206297,40,0
47,337050,40,0
48,193075,20,0
33,169652,55,0
35,35945,40,0
20,141453,10,0
36,252231,40,1
30,128016,55,0
39,150057,55,0
25,258276,40,3
40,188465,35,0
25,161007,40,0
33,403468,40,0
53,181677,40,0
18,120243,10,0
41,157025,40,1
25,306908,50,0
66,28061,50,0
53,95540,40,0
27,135001,40,0
28,293398,40,1
23,185106,40,1
29,245790,80,0
26,134004,40,0
26,205036,42,0
26,244495,35,0
38,159179,40,0
36,405155,40,0
34,177437,45,0
32,402361,40,0
57,184553,50,0
31,302626,40,0
38,99138,38,0
39,112731,40,4
35,192923,40,0
18,761006,20,0
75,125784,8,0
28,182344,40,1
41,117012,55,0
39,30673,40,0
31,484669,40,0
38,314052,38,0
43,38537,38,1
27,165412,40,0
42,198341,55,2
46,116635,36,1
20,185452,40,0
42,118686,20,0
69,76939,40,0
47,160646,35,0
49,126754,40,0
20,211049,30,0
52,311931,15,0
33,283602,59,0
18,155021,6,0
55,100569,55,0
61,380462,40,1
61,221943,40,0
39,114544,45,0
30,248584,40,0
61,227468,40,1
36,66173,15,0
34,107624,50,0
53,70387,40,2
38,423616,36,0
46,98637,50,0
27,216013,40,0
32,210926,40,0
60,255711,60,0
23,77581,40,0
29,152461,50,0
22,203263,50,0
25,261519,35,0
29,91189,48,0
90,195433,30,0
37,272471,40,0
32,311524,38,1
18,151386,40,1
35,187625,65,0
50,108933,40,0
54,135388,40,0
43,169383,45,0
28,191129,65,0
51,467611,40,0
31,373185,42,0
69,130060,40,1
57,199934,40,0
71,116165,14,0
28,42881,40,0
28,174666,80,0
25,169759,95,0
49,181547,30,0
52,95704,40,0
23,237432,40,0
32,226267,40,0
31,159979,50,2
30,203488,50,0
24,403671,60,0
45,192323,66,0
30,167832,40,0
52,145166,55,0
42,155657,25,1
49,116789,40,0
20,39234,30,0
25,124111,40,0
41,172828,55,0
55,143372,40,1
31,265807,50,0
25,218184,40,1
32,154087,40,0
29,440647,40,0
37,193952,40,1
52,125932,40,0
19,284652,15,0
21,214635,24,0
43,173316,40,0
39,65390,40,0
40,45054,40,0
54,185042,40,0
35,117381,40,0
34,258666,40,0
35,179668,40,0
57,127277,40,2
26,192022,40,0
55,99551,15,0
51,208899,40,0
35,287658,30,1
31,196125,40,0
17,275051,8,0
38,23892,40,0
39,376455,50,0
29,267989,45,0
39,30269,40,0
42,204235,40,0
46,209057,50,0
73,349347,25,0
47,154033,40,0
28,124680,70,0
27,132805,40,0
38,99233,40,0
19,224849,35,0
60,101110,40,0
24,184839,40,0
52,302847,40,0
36,181322,45,0
26,192213,40,0
28,37250,16,0
38,140854,50,0
47,158286,50,0
50,269095,40,0
27,279960,40,0
47,176239,40,0
36,115360,40,0
49,337666,40,1
68,255276,48,0
63,145212,40,0
36,185099,70,0
42,142756,35,0
28,156300,45,1
68,186266,8,0
38,219137,22,0
43,110970,40,0
49,203067,40,0
59,148844,40,0
25,154941,40,0
26,124111,36,0
59,157303,48,0
34,113838,45,0
34,165737,43,2
67,140849,24,0
45,200363,44,0
64,180247,40,1
51,82578,38,0
31,227146,55,0
42,348886,45,0
65,90907,40,2
23,142766,20,0
31,246439,45,0
33,184784,40,0
17,195262,35,0
63,167967,46,0
48,145636,60,0
45,170099,40,0
17,228253,10,0
26,205570,40,0
38,506830,40,1
29,412435,40,0
44,163331,32,0
43,222756,40,0
39,318918,40,0
43,105188,40,1
23,199884,45,0
19,96483,40,2
49,192203,40,0
52,203392,40,0
32,99646,50,0
38,167440,40,0
25,210095,25,0
44,219591,40,0
63,30270,40,0
42,226020,60,1
21,314165,40,0
32,330715,40,0
24,35448,50,0
50,172970,40,0
26,189502,80,0
35,61518,35,0
31,574005,44,0
24,281356,66,4
40,138975,56,0
31,176969,55,0
43,132393,40,0
44,194924,35,0
40,478205,40,0
75,128224,25,0
52,30118,42,0
51,290688,40,0
39,85566,40,0
40,121874,50,0
40,29036,35,0
33,348152,40,0
38,73715,60,0
29,151382,50,0
37,236359,37,1
37,19899,45,0
19,138760,40,0
46,354962,40,1
46,181363,40,0
37,393360,30,1
34,210736,40,1
38,110013,43,0
26,193304,40,0
34,118551,35,0
57,201991,40,0
33,157446,65,0
26,283217,40,0
20,247794,84,0
38,43712,60,0
61,35649,6,0
36,342719,45,0
61,71467,40,0
17,271837,16,0
40,400061,40,4
18,62972,16,0
21,174907,32,0
41,176452,40,0
46,268358,40,0
55,176904,40,0
27,176683,52,0
39,98077,42,0
36,266461,48,1
51,312477,40,0
27,604045,40,0
30,131568,40,0
42,97688,47,0
23,373628,20,0
56,367984,40,0
41,193459,50,0
49,250733,46,0
46,199725,60,3
54,156877,40,0
38,122076,43,0
45,216402,50,2
50,42402,30,0
22,315974,40,0
31,63437,40,0
27,160786,30,0
34,85374,40,0
46,465974,30,0
47,78529,60,0
36,98037,40,2
22,178390,40,0
51,210940,45,0
43,64506,30,0
54,128378,50,0
24,234460,40,1
29,176760,55,2
40,59460,38,0
18,234428,20,0
31,215047,50,0
57,140426,40,0
32,191777,40,1
48,148995,40,0
24,229773,35,0
24,174461,22,0
24,250647,40,0
49,119904,30,0
27,151402,70,0
37,184556,40,0
33,263561,60,0
19,177945,25,0
45,306889,40,0
54,54377,40,0
47,144351,40,0
22,95566,22,4
20,181675,40,0
36,172129,40,0
49,350759,40,0
58,105592,40,0
20,200061,40,0
34,200689,40,0
36,386726,44,0
28,135567,60,1
38,282753,40,0
32,137367,40,2
35,153976,60,0
51,96062,60,0
33,152933,45,0
71,97870,15,0
48,254291,40,0
53,101432,50,0
40,125776,40,0
64,165479,5,0
42,172307,48,0
25,176729,40,0
66,174276,50,0
59,48102,40,0
42,79531,55,0
24,306460,40,0
19,55284,25,0
26,172063,24,0
22,141028,30,1
33,37274,40,0
63,31389,12,0
20,415913,30,0
33,295591,40,0
57,202903,45,0
56,159770,40,0
70,268832,24,0
42,126003,40,0
25,225193,40,1
28,297735,40,0
80,225892,40,0
36,605502,40,1
37,174150,40,0
38,165466,60,0
52,189728,35,0
49,360491,40,0
30,115040,40,0
36,262688,50,1
70,158437,35,0
55,41108,62,0
25,149875,40,0
59,131916,40,0
22,60668,40,0
41,153132,50,0
62,155256,45,0
54,244770,40,0
38,312108,40,1
52,102828,40,0
36,93225,40,0
74,231002,30,0
35,256992,15,0
41,118721,40,3
30,151989,40,0
25,109112,48,0
35,589809,60,0
38,172538,50,0
34,318982,40,0
48,204629,50,0
50,99894,15,2
19,369463,40,0
51,79324,40,0
39,61178,40,0
20,204226,40,0
17,183110,16,0
42,96321,50,0
25,167031,25,4
36,108997,40,0
65,176796,40,0
32,134737,70,0
33,49795,45,0
32,131588,20,1
25,307643,40,0
41,351350,40,0
44,260761,40,0
72,156310,12,0
36,207789,52,0
67,252842,20,0
28,294936,45,0
24,196269,40,4
17,46402,8,0
32,267161,30,1
67,160456,40,0
21,123983,10,2
51,123053,40,2
32,426467,40,0
39,269323,40,0
18,42857,35,0
50,183915,45,0
24,211391,15,0
21,193130,40,0
24,86745,16,2
34,226525,40,0
68,270339,35,0
49,343742,32,1
50,150975,40,3
33,207301,40,0
18,135924,40,0
45,184277,55,0
20,142233,35,0
46,120902,37,0
64,158412,40,0
39,126161,45,0
35,149347,70,0
21,322674,32,0
29,55390,45,0
38,200904,30,1
45,166056,40,0
30,116666,50,2
41,168324,40,0
37,121772,40,2
45,126889,60,0
20,401690,30,0
45,117605,48,0
20,410446,20,0
63,38472,60,0
35,335704,40,0
24,70261,50,0
19,47577,50,0
23,117767,35,0
34,179641,45,0
23,343553,40,1
36,328466,50,0
46,265097,5,0
38,414791,42,0
55,48055,40,0
27,341672,40,2
48,266764,45,0
35,233571,50,0
53,126592,40,1
47,70754,40,0
50,138852,22,0
32,175856,40,0
40,193494,46,0
41,104334,50,0
47,197332,40,0
21,205844,25,1
45,206459,35,0
33,202822,14,1
68,174695,25,0
44,183342,55,0
49,105614,50,0
45,329603,40,0
41,77373,65,0
29,207473,40,0
46,149161,60,2
19,311974,25,0
56,175127,40,0
55,111625,60,0
29,48895,50,0
21,27049,25,0
38,108907,40,0
52,94988,50,0
22,218343,40,0
20,227626,60,0
31,272856,50,1
39,30916,40,0
55,276229,40,0
35,289106,40,0
67,39100,5,0
45,192776,55,0
61,147280,60,0
18,187770,30,0
51,213296,40,0
37,107410,40,0
21,170272,25,0
32,86808,38,0
48,149210,45,1
62,123411,53,0
21,306779,40,0
28,487347,45,0
19,283945,45,0
20,375698,15,0
41,271753,40,0
29,251854,40,1
47,264052,50,0
43,28451,37,0
20,282604,20,0
29,185908,55,1
51,198186,40,1
40,242521,40,0
26,337940,40,0
30,212064,40,0
36,129263,40,0
68,144761,20,0
42,109912,40,0
41,113324,40,0
43,187795,45,0
20,173724,20,0
43,185129,40,0
53,73134,60,0
45,236040,40,0
39,74194,40,0
31,102130,45,0
23,140915,25,2
69,107575,35,0
38,34364,40,0
37,258037,45,0
18,391585,40,0
41,233130,45,0
30,101345,55,0
23,32897,20,0
26,248612,30,0
37,212465,40,0
25,198587,50,1
33,405913,40,0
37,588003,40,0
31,46807,40,0
27,210498,80,0
35,206951,40,0
28,237466,30,0
59,279636,50,0
42,29320,40,0
50,271262,40,0
27,29361,45,0
32,76773,40,0
27,109004,40,1
43,226902,40,0
46,176552,40,3
41,182303,50,0
59,296253,60,0
20,218215,30,0
57,165695,40,0
46,51271,70,0
45,96100,40,1
29,82393,45,2
23,248978,40,0
46,254367,48,0
55,200235,50,0
58,94429,40,0
38,87282,40,2
29,119793,50,0
57,85815,20,2
26,197764,40,0
42,306982,40,2
61,80896,45,2
31,197886,45,0
43,355728,40,0
47,121124,50,0
51,193720,56,0
23,347292,40,0
24,34506,40,0
25,326370,38,0
22,269221,40,0
38,63509,50,0
48,148254,16,0
33,190511,30,0
46,268022,55,0
18,20057,40,2
52,206862,40,0
46,189498,45,0
28,166320,40,0
37,289886,30,2
23,86337,15,0
45,54190,50,0
17,147069,16,0
56,282023,40,0
38,379485,45,0
81,129338,10,0
22,99829,30,0
43,182254,40,0
31,109428,40,0
42,351161,40,0
66,210750,50,0
50,132716,40,0
31,242984,40,0
35,101509,40,0
21,509629,35,0
36,119957,35,1
33,69727,40,0
36,204590,40,1
37,50862,55,0
50,182907,25,0
55,206487,40,0
29,168015,40,0
24,149396,30,1
39,184964,40,0
34,398988,40,0
29,128777,55,0
60,252413,32,4
33,181372,50,0
58,216851,40,0
27,106935,40,0
46,363875,40,3
63,287277,40,0
38,172342,40,0
23,308498,15,0
29,122127,40,0
31,106437,60,0
49,306289,40,0
45,201699,60,0
42,282062,40,0
48,235108,40,0
33,339482,40,0
24,181820,40,0
49,99335,50,0
40,367533,40,0
57,64960,45,0
50,269095,40,0
46,58683,55,0
35,89508,60,0
19,100999,20,0
18,34125,28,0
20,115057,40,0
42,139126,40,0
46,104632,40,2
40,178866,20,0
54,139850,45,2
28,61435,45,0
38,309230,40,0
28,45613,40,0
22,272615,40,0
31,54318,50,0
27,165519,40,0
45,48495,42,0
38,143123,40,0
67,431426,4,0
75,256474,16,0
41,191451,60,1
37,99146,60,0
47,235986,50,0
34,429897,45,0
25,189897,40,0
52,145155,40,0
27,192257,40,0
35,194960,40,4
44,357814,35,0
27,137629,80,0
42,156526,33,0
26,189238,38,0
23,202989,40,0
28,25684,40,3
38,192939,50,0
28,138692,50,0
29,222249,40,0
56,201318,50,0
23,190650,35,2
30,56004,40,1
48,182313,40,0
45,138962,72,2
38,277248,60,0
24,125031,40,0
47,216414,40,0
22,171176,48,0
29,356133,40,0
45,185397,40,0
24,308285,40,0
40,56651,40,0
28,154863,40,1
46,44706,50,0
34,222548,4,0
32,248754,40,0
20,104981,40,0
23,315065,35,0
46,188325,40,0
21,221661,35,0
59,81973,40,2
31,169122,50,0
48,216734,40,0
34,98101,40,0
19,292511,25,0
20,122971,35,0
29,124953,50,0
54,123011,40,0
36,76417,52,0
43,351576,50,0
46,33794,40,0
33,79923,45,0
33,117983,45,0
36,186110,40,0
37,187589,40,0
37,319685,54,0
64,64101,24,0
45,162923,60,0
25,288519,40,0
28,33798,40,0
26,195734,40,0
23,214120,40,0
24,113515,40,0
58,261230,40,0
36,98515,40,0
46,187715,50,0
23,214238,40,0
32,123964,50,0
26,68991,40,1
52,292110,40,0
19,198320,45,0
33,709798,60,0
60,372838,40,0
39,160402,38,0
45,98475,45,0
37,97136,40,1
29,136985,40,0
53,187356,66,0
46,107231,40,0
20,305874,40,0
39,290922,40,0
48,248254,40,0
38,160808,48,1
36,247321,45,0
53,247651,56,1
29,214702,35,0
64,75577,50,0
34,561334,50,0
36,224886,40,0
41,401134,40,0
34,258170,38,0
68,141181,2,0
37,292370,50,4
22,300871,40,0
43,136721,40,0
19,140399,30,0
36,109133,40,0
47,186534,55,0
25,226891,40,2
33,241885,40,0
27,97165,40,0
33,212918,70,0
24,211585,40,0
47,178309,40,0
48,481987,40,0
28,215211,50,0
33,194901,40,0
44,340885,40,0
33,190290,56,0
26,188569,25,0
22,162282,40,0
34,287315,55,0
31,304212,45,0
73,200878,15,0
38,256864,40,0
51,46401,40,0
36,37778,40,0
29,191722,54,0
64,103643,15,0
24,143766,55,0
21,204425,20,0
28,156257,60,0
18,113185,25,0
41,112262,50,0
17,28031,16,0
58,320102,50,0
50,334273,8,0
30,356015,40,3
47,278900,40,0
24,142528,20,0
50,343014,40,1
29,201017,55,0
31,81030,40,0
40,34007,70,0
31,29662,60,0
53,347446,40,1
33,90668,40,0
43,190403,40,0
56,109015,50,0
38,234807,50,0
18,157131,30,0
50,94081,40,0
78,135566,12,0
27,103164,40,0
19,570002,25,0
24,215797,40,0
20,289405,15,0
25,239461,35,0
34,101510,50,0
30,443546,35,0
37,141029,40,0
38,207202,48,0
67,137192,12,2
35,222989,30,0
75,36325,30,0
47,73394,50,0
23,249046,40,0
51,100653,8,0
42,1125613,40,1
32,101352,32,0
54,340476,35,0
20,192711,40,0
39,273362,40,0
41,100451,38,0
35,85399,40,0
45,168191,35,0
27,153475,40,0
61,196773,30,0
41,180138,50,0
22,48347,40,0
55,175071,40,1
66,129476,6,0
25,181772,40,0
20,284317,35,0
20,237305,35,1
67,111321,16,0
44,278476,60,0
42,39060,60,0
29,205262,40,4
48,198000,38,0
25,397962,40,1
31,178370,99,0
48,121253,70,0
40,56072,20,0
26,176756,40,0
28,60374,35,0
52,165681,40,0
41,287037,40,0
39,55568,50,0
48,155509,16,1
19,201178,30,0
27,37250,40,0
59,314149,50,0
19,264593,40,0
32,159589,50,0
39,454915,40,0
33,285131,40,0
38,150057,40,0
27,55390,45,0
23,314894,45,0
59,184948,48,0
25,124483,20,2
37,97986,68,0
31,210562,65,0
24,233280,37,0
53,164300,38,0
26,227489,40,1
25,263773,40,0
59,96459,40,0
39,116608,40,0
28,180007,40,0
22,305466,40,0
20,238917,40,0
25,129784,40,0
27,367390,50,0
20,235691,40,0
63,166425,24,1
43,160369,25,0
39,206298,40,0
27,183523,45,0
17,217342,5,0
40,141858,72,0
50,213296,48,0
23,201682,35,0
60,178312,65,0
30,269723,40,0
24,200593,50,0
23,32616,20,0
24,259510,30,0
45,271828,20,0
58,78104,60,0
22,113703,20,0
41,187802,40,0
48,440706,40,0
31,191834,40,0
33,149184,50,0
49,315998,50,0
30,159589,50,0
38,60313,40,0
58,32855,48,0
58,142326,50,0
61,201965,40,0
58,172333,40,0
32,206541,45,0
33,177828,50,0
28,303440,50,0
22,89991,11,0
35,186009,40,0
59,170988,55,0
45,180239,40,2
50,213654,40,1
56,32316,40,0
36,150371,40,0
18,387871,30,0
28,314649,60,3
42,240255,40,1
60,206339,40,0
41,230168,91,0
42,171424,45,0
36,148581,55,0
52,89705,40,0
42,248406,40,0
26,72594,55,0
31,137537,40,0
47,225065,40,0
35,217274,50,0
19,69151,25,0
59,81107,80,0
38,205852,40,0
36,201117,50,0
35,397307,55,0
39,115422,30,0
64,114994,40,0
17,39815,25,0
49,151584,32,0
19,164938,25,0
36,179896,40,0
26,253841,45,0
27,177955,40,0
66,113323,40,0
38,320305,40,0
25,229287,25,0
19,100790,40,0
30,331419,50,0
22,171419,40,2
60,202226,44,0
54,308087,18,0
46,220124,37,0
33,31703,40,0
51,153908,40,0
43,180599,60,0
18,252046,30,0
60,160062,25,0
39,148443,60,0
23,91733,40,0
39,176634,40,0
40,74949,40,0
48,165484,65,0
24,44738,40,0
32,130040,40,0
31,234537,60,0
39,179016,40,1
27,335421,40,0
45,312678,38,1
22,313786,40,1
31,198751,40,2
63,131519,40,0
45,285060,50,0
28,189765,50,0
23,130905,40,0
50,146325,44,0
33,102821,40,0
22,137876,40,0
27,388998,46,0
29,82910,40,0
36,309122,35,0
60,532845,40,0
46,195833,50,0
67,98882,40,0
20,133515,15,0
23,55215,55,0
38,176357,50,0
60,185836,40,0
20,54152,35,0
37,212437,48,1
37,224566,40,0
58,200040,40,0
25,41526,30,0
27,89598,60,0
33,323811,55,0
43,30824,40,0
21,181096,20,1
45,217953,40,4
44,222635,40,1
52,121942,40,0
53,346871,46,0
31,184889,20,1
18,101709,15,2
20,125010,30,0
32,53135,40,0
48,498328,40,1
46,604380,40,1
28,174327,50,0
27,357283,40,1
18,280728,32,0
69,185039,12,0
50,251240,40,0
43,143046,40,0
32,210541,30,0
43,172364,48,0
52,138611,55,0
50,176227,40,0
35,139647,40,0
20,174461,5,0
73,123345,65,0
46,164427,45,0
58,205235,60,0
46,192779,60,0
40,163434,50,0
25,264055,40,0
22,336215,25,0
33,78307,40,0
49,233059,40,0
62,91433,40,0
56,157525,48,1
24,86065,40,0
42,22831,40,0
41,180181,40,0
23,212617,66,0
22,125905,40,0
35,336793,40,0
42,314649,40,2
22,283969,40,0
32,35595,50,0
25,410240,40,0
66,178120,15,1
26,294400,38,0
46,65353,55,0
55,189719,45,0
24,23438,40,0
25,178037,40,0
22,109815,40,0
31,197860,40,0
30,271933,40,0
54,141663,15,0
19,199609,40,0
56,92215,40,0
47,93449,60,2
29,235393,40,1
53,151864,40,0
22,189277,40,1
50,204577,60,1
42,344572,40,0
21,265356,40,0
36,166880,70,0
60,188650,40,0
69,213249,25,0
31,112627,40,3
48,125120,55,0
23,60409,40,0
24,243190,40,2
47,583755,40,1
36,68089,40,3
39,306646,50,0
22,186573,46,0
27,279580,45,0
36,437909,40,0
54,420691,40,0
33,94193,40,0
42,154076,50,0
52,145879,65,0
23,208946,32,0
33,231826,40,0
30,178587,38,0
35,213208,38,1
35,139770,20,0
27,153869,37,0
24,88676,35,0
44,151089,40,0
62,138621,20,1
45,30457,40,0
75,213349,20,0
47,192776,50,0
64,192884,60,0
54,103024,42,0
41,510072,40,0
33,178615,40,0
20,249956,10,0
51,177705,50,0
45,121124,50,0
18,25837,72,0
43,557349,40,0
30,89735,40,0
32,222548,40,0
45,47314,40,0
61,316359,40,0
21,200089,40,0
56,271795,49,0
28,31801,60,0
23,196508,40,1
55,189933,84,0
27,501172,20,0
33,361497,70,0
22,150175,20,0
43,155106,40,0
32,62272,40,0
38,189916,40,0
18,324011,20,0
35,105803,50,0
67,53588,40,0
29,107998,40,0
19,340567,55,0
39,167777,35,0
29,228860,50,0
45,40666,55,0
44,277488,40,0
42,195897,40,0
34,242984,40,0
52,236497,40,0
18,312634,25,0
64,59829,25,0
30,24292,45,0
43,180407,42,0
49,121238,40,0
35,281982,40,0
37,348739,50,0
49,194189,40,0
19,329130,40,0
22,205939,4,0
31,62165,40,1
26,224361,40,0
44,34722,55,0
38,175972,40,0
33,359428,60,0
24,138504,37,1
18,268952,20,0
32,257978,40,1
27,118799,40,0
28,78356,40,1
30,609789,40,0
33,123157,38,1
74,84197,10,0
36,162312,70,2
36,138441,55,0
29,239753,20,0
39,262158,45,0
25,133373,80,0
21,57916,40,0
39,142897,50,0
38,161016,32,0
20,227491,25,2
51,306790,40,0
21,33831,40,0
36,188972,40,0
50,313546,40,1
38,220585,55,0
25,476599,40,0
23,163665,15,0
36,306646,55,0
41,206470,40,0
34,169583,50,0
19,127085,10,0
18,152044,3,0
36,111387,40,0
46,102318,40,0
29,213692,45,0
23,163665,32,0
35,30529,40,0
35,290226,40,0
40,182136,40,0
22,73266,40,2
19,60412,15,0
70,187891,40,0
38,194304,55,1
35,160910,50,0
25,148300,35,0
39,165743,45,0
50,123174,37,1
43,184018,50,0
37,188069,40,0
51,138852,40,0
29,78529,12,0
20,164441,40,1
21,199419,40,0
47,181342,40,1
44,173382,40,0
17,184924,15,0
25,215384,40,0
43,424094,40,0
46,212120,40,0
42,185764,60,0
46,133969,40,3
22,32616,30,0
49,149210,40,1
21,161210,50,0
53,285621,40,0
43,282069,42,0
22,97508,50,0
33,356823,45,0
28,171133,40,0
25,231638,24,0
40,191342,40,2
50,226497,45,0
48,373606,65,0
30,39150,40,0
33,288840,38,1
34,293703,40,2
42,79586,40,2
48,82098,65,2
38,245372,45,0
29,78261,40,0
33,355996,40,0
64,218490,55,0
44,110908,25,0
42,34218,50,0
49,248895,45,0
25,363707,40,0
33,272411,40,0
38,128033,60,0
20,177287,38,0
44,197344,50,0
45,285858,40,0
27,193868,50,0
18,232082,40,0
38,27408,50,0
45,247043,42,0
27,162404,40,1
64,236341,16,1
66,179285,20,0
34,30433,35,0
45,102771,40,0
42,221172,40,0
32,108116,60,0
26,375499,20,1
27,178688,40,0
21,276709,40,0
23,238087,30,0
47,84790,40,0
20,37482,40,0
46,178686,38,0
35,153926,40,1
55,110748,40,0
28,116613,24,0
21,108687,40,0
36,365739,40,0
29,195284,60,0
38,125933,40,0
37,140854,50,0
81,193237,45,0
41,46870,40,0
29,351324,40,0
30,189265,40,0
25,236564,40,0
42,557644,40,0
30,374454,40,1
65,160654,20,0
18,122775,35,0
26,214413,48,0
30,329425,48,0
61,178312,42,0
21,241951,45,0
53,130143,48,0
41,114580,55,0
43,130126,45,0
60,399387,15,1
47,163814,40,0
48,69586,40,1
32,237903,40,0
25,219897,35,0
31,243165,40,0
33,173806,30,0
27,65308,50,0
44,408531,40,0
44,235786,45,0
37,314963,40,0
34,81206,40,1
51,293196,40,0
51,95329,40,0
25,45474,60,0
25,372728,24,1
29,116394,50,0
36,34180,70,0
55,327589,40,0
39,706180,40,0
31,32550,40,0
31,173858,40,2
51,230095,40,0
30,139012,40,2
62,174711,32,0
37,171150,60,0
30,77689,50,0
27,193898,52,0
32,195000,45,0
23,303121,30,0
35,188540,50,0
46,158656,36,0
45,204196,50,0
27,183802,40,0
46,148995,40,0
22,190903,20,0
37,173780,30,0
42,251239,40,0
45,112761,40,0
33,425785,40,0
46,197731,40,0
24,119156,50,0
56,133819,40,0
34,185556,12,0
50,109277,40,0
48,36020,50,0
45,45857,36,0
55,184882,50,0
41,342834,40,0
66,234743,24,0
29,106179,40,0
37,177895,40,0
63,257876,40,0
61,86067,40,0
64,66634,50,0
35,138441,35,0
22,279802,40,0
58,407138,50,0
58,31732,45,0
24,204172,48,0
34,100593,6,0
33,162623,50,0
33,80933,60,0
17,47425,15,0
27,107812,40,0
20,104443,20,0
52,117496,40,0
30,209691,40,0
22,314525,40,0
20,190772,40,0
64,199298,45,0
49,187370,50,0
38,216129,60,1
46,219293,80,1
17,136363,20,0
45,233799,40,0
27,207611,40,0
45,178344,30,0
26,187652,78,0
23,188545,20,0
44,58124,45,0
36,321733,40,0
35,206253,40,0
24,152140,40,0
56,76281,40,0
47,606752,40,0
32,29933,50,0
29,114158,10,0
55,227203,5,0
35,65624,50,0
37,34146,68,0
36,34378,75,0
33,141490,45,0
34,199227,50,0
24,224954,40,0
25,231357,40,0
31,113530,45,0
38,22245,40,0
30,36383,40,0
35,320305,32,0
67,201657,60,0
34,48935,40,0
46,101455,40,0
19,243960,16,0
26,90915,15,1
28,315287,40,1
47,106255,40,0
49,215895,40,0
33,170979,40,0
44,210525,40,0
30,195488,40,0
18,152246,16,2
60,187794,60,0
44,110396,56,0
81,89391,24,0
43,254817,40,0
35,41777,20,0
58,234841,72,0
32,79586,40,2
40,115331,35,0
32,63564,40,1
21,132053,35,0
44,370502,25,0
33,59083,45,0
25,69413,40,0
42,32981,40,0
27,176683,40,0
62,144116,40,0
31,209213,40,1
33,150657,40,1
50,124793,55,0
50,22211,50,0
46,270565,60,0
22,38251,35,0
66,162945,55,1
52,195638,45,0
57,118806,45,0
41,44006,40,0
42,119679,42,0
19,333953,30,0
45,172111,60,1
51,32372,99,0
